College,Program Proposal Id,Course Proposal Id,Program Control Number,Program Status,Course Control Number,Course Status,Course Id,Course Title,Course TOP Code,Course Classification Code
Cabrillo,49735,47919,20407,Inactive,CCC000355150,Inactive,MA179B,Intermediate ICD-9-CM/CPT Coding,120800,Y
Cabrillo,49735,48062,20407,Inactive,CCC000446076,Active,CABT38,Introduction to Microsoft Office,070100,Y
Cabrillo,49735,48330,20407,Inactive,CCC000358451,Active,MA181,Medical Insurance,120800,Y
Cabrillo,49735,48331,20407,Inactive,CCC000372977,Inactive,MA173A,Medical Law and Ethics,120800,Y
Cabrillo,49735,48340,20407,Inactive,CCC000459214,Active,MA70,Medical Terminology,120800,Y
Cabrillo,49735,48342,20407,Inactive,CCC000382852,Inactive,MA170B,Medical Terminology-Structure and Function of the Body,120800,Y
Cabrillo,49735,352676,20407,Inactive,CCC000541974,Active,MA184,Health Care Communication ,120800,Y
Cabrillo,49735,449954,20407,Inactive,CCC000581078,Active,MA170,"Medical Terminology-Structure, Function, and Disease Processes",120800,Y
Cabrillo,49735,449955,20407,Inactive,CCC000581077,Active,MA173A,Medical Law and Ethics,120800,Y
Cabrillo,49742,352312,06374,Active,CCC000541990,Active,PHILO12,Symbolic Logic,150900,Y
Cabrillo,49755,46849,30756,Active,CCC000351442,Active,SOC2,Contemporary Social Problems,220800,Y
Cabrillo,49755,46892,30756,Active,CCC000358840,Active,GEOG2,Cultural Geography,220600,Y
Cabrillo,49755,47227,30756,Active,CCC000377215,Inactive,MATH12,Elementary Statistics,170100,Y
Cabrillo,49755,47510,30756,Active,CCC000348193,Active,PSYCH1,General Psychology,200100,Y
Cabrillo,49755,47616,30756,Active,CCC000504174,Active,SOC2H,Honors Contemporary Social Problems,220800,Y
Cabrillo,49755,47619,30756,Active,CCC000508298,Inactive,MATH12H,Honors Elementary Statistics,170100,Y
Cabrillo,49755,47624,30756,Active,CCC000504173,Active,SOC1H,Honors Introduction to Sociology: Understanding Society,220800,Y
Cabrillo,49755,47970,30756,Active,CCC000380375,Active,ANTHR2,Introduction to Anthropology: Cultural,220200,Y
Cabrillo,49755,48103,30756,Active,CCC000364044,Active,PSYCH6,Introduction to Social Psychology,200100,Y
Cabrillo,49755,48104,30756,Active,CCC000363224,Active,SOC1,Introduction to Sociology: Understanding Society,220800,Y
Cabrillo,49755,48848,30756,Active,CCC000373834,Inactive,PSYCH2,Research Methods in Psychology,200100,Y
Cabrillo,49755,48999,30756,Active,CCC000522460,Active,SOC10, Popular Culture,220800,Y
Cabrillo,49755,452703,30756,Active,CCC000521251,Active,MATH12,Elementary Statistics,170100,Y
Cabrillo,49755,452704,30756,Active,CCC000521252,Active,MATH12H,Honors Elementary Statistics,170100,Y
Cabrillo,49763,352398,06350,Active,CCC000541997,Active,TA8,World Theatre History,100700,Y
Cabrillo,49763,362455,06350,Active,CCC000543610,Inactive,TA76CA,Musical Theatre Workshop-Cast,100700,Y
Cabrillo,49763,362457,06350,Active,CCC000543611,Inactive,TA76CR,Musical Theatre Workshop-Crew,100700,Y
Cabrillo,49764,46541,16550,Active,CCC000356694,Active,CABT157,Business and Technical Writing,050100,Y
Cabrillo,49764,46780,16550,Active,CCC000349762,Approved,ENGL1A,College Composition,150100,Y
Cabrillo,49764,46781,16550,Active,CCC000349557,Approved,ENGL1AMC,College Composition: Multicultural Emphasis,150100,Y
Cabrillo,49764,46795,16550,Active,CCC000375630,Active,COMM10,Communication Process,150600,Y
Cabrillo,49764,47228,16550,Active,CCC000362510,Active,ENGL100,Elements of Writing ,150100,Y
Cabrillo,49764,47534,16550,Active,CCC000373150,Active,COMM2,Group Discussion,150600,Y
Cabrillo,49764,47611,16550,Active,CCC000459196,Active,ENGL1AH,Honors College Composition,150100,Y
Cabrillo,49764,47612,16550,Active,CCC000459197,Active,ENGL1AMCH,Honors College Composition: Multicultural Emphasis,150100,Y
Cabrillo,49764,48008,16550,Active,CCC000380764,Active,DM1,Introduction to Digital Media,061400,Y
Cabrillo,49764,393532,16550,Active,CCC000558586,Active,DM72,Fundamentals of 2D Animation,061400,Y
Cabrillo,49764,393533,16550,Active,CCC000558587,Active,DM70,Web Design using Dreamweaver,061400,Y
Cabrillo,49764,398929,16550,Active,CCC000556222,Active,DM5,Design for Digital Media,061400,Y
Cabrillo,49764,469354,16550,Active,CCC000595387,Active,DM60,Web Design with HTML and CSS,061400,Y
Cabrillo,49764,393522,16550,Active,CCC000558576,Active,DM4,Digital Graphics,061400,Y
Cabrillo,49764,451545,16550,Active,CCC000582002,Active,DM8,Creative Portfolios,061400,Y
Cabrillo,365921,46273,32291,Active,CCC000375792,Active,MUS16,"Applied Music: Winds, Strings,  Brass, Piano, Voice, and Percussion",100400,Y
Cabrillo,365921,46681,32291,Active,CCC000348715,Active,MUS61,Cabrillo Symphonic Chorus,100400,Y
Cabrillo,365921,46683,32291,Active,CCC000372985,Active,MUS58,Cabrillo Symphonic Orchestra,100400,Y
Cabrillo,365921,46686,32291,Active,CCC000376241,Active,MUS65,Cabrillo Women's Choir,100400,Y
Cabrillo,365921,46753,32291,Active,CCC000348587,Active,MUS36,Chorale,100400,Y
Cabrillo,365921,46787,32291,Active,CCC000355903,Active,MUS49,College Symphonic Winds,100400,Y
Cabrillo,365921,46808,32291,Active,CCC000375457,Active,MUS1,Comprehensive Music Theory I,100400,Y
Cabrillo,365921,46809,32291,Active,CCC000363601,Active,MUS2,Comprehensive Music Theory II,100400,Y
Cabrillo,365921,46810,32291,Active,CCC000351675,Active,MUS3,Comprehensive Music Theory III,100400,Y
Cabrillo,365921,46811,32291,Active,CCC000377366,Active,MUS4,Comprehensive Music Theory IV,100400,Y
Cabrillo,365921,47448,32291,Active,CCC000353761,Active,MUS6,Fundamentals of Music,100400,Y
Cabrillo,365921,47930,32291,Active,CCC000377145,Active,MUS20,Intermediate Orchestra Instruments,100400,Y
Cabrillo,365921,47906,32291,Active,CCC000530408,Active,MUS18CB,Intermediate Concert Band,100400,Y
Cabrillo,365921,47925,32291,Active,CCC000356427,Active,MUS18JB,Intermediate Jazz Band,100400,Y
Cabrillo,365921,48155,32291,Active,CCC000353942,Active,MUS46,Jazz Ensemble,100400,Y
Cabrillo,365921,48486,32291,Active,CCC000352663,Active,MUS67,Opera Theater Production,100400,Y
Cabrillo,365921,48487,32291,Active,CCC000364527,Active,MUS66,Opera Workshop,100400,Y
Cabrillo,365921,49521,32291,Active,CCC000350511,Active,MUS39,Westside Community Folk Song/Gospel  Choir,100400,Y
Cabrillo,365921,352523,32291,Active,CCC000533627,Active,MUS1M,Musicianship I,100400,Y
Cabrillo,365921,352525,32291,Active,CCC000533628,Active,MUS2M,Musicianship II,100400,Y
Cabrillo,365921,352526,32291,Active,CCC000533629,Active,MUS3M,Musicianship III,100400,Y
Cabrillo,365921,352527,32291,Active,CCC000533630,Active,MUS4M,Musicianship IV,100400,Y
Cabrillo,359766,46533,32003,Active,CCC000381160,Inactive,MATH18,Business Calculus,170100,Y
Cabrillo,359766,46534,32003,Active,CCC000459173,Active,BUS52,Business Communications,050100,Y
Cabrillo,359766,46536,32003,Active,CCC000379553,Active,BUS5,Business Information Systems,050100,Y
Cabrillo,359766,46537,32003,Active,CCC000363149,Active,BUS18,Business Law,050100,Y
Cabrillo,359766,47369,32003,Active,CCC000354104,Active,ACCT1A,Financial Accounting,050200,Y
Cabrillo,359766,47977,32003,Active,CCC000350726,Active,BUS20,Introduction to Business,050100,Y
Cabrillo,359766,48056,32003,Active,CCC000378488,Active,ECON1A,Introduction to Macroeconomics,220400,Y
Cabrillo,359766,48061,32003,Active,CCC000366945,Active,ECON1B,Introduction to Microeconomics,220400,Y
Cabrillo,359766,48310,32003,Active,CCC000379840,Active,ACCT1B,Managerial Accounting,050200,Y
Cabrillo,359766,376177,32003,Active,CCC000550149,Approved,MATH18,Business Calculus,170100,Y
Cabrillo,359766,452100,32003,Active,CCC000365318,Active,MATH13,Finite Mathematics,170100,Y
Cabrillo,359866,46251,31987,Active,CCC000521248,Active,MATH5A,Analytic Geometry and Calculus I,170100,Y
Cabrillo,359866,46254,31987,Active,CCC000521249,Active,MATH5B,Analytic Geometry and Calculus II,170100,Y
Cabrillo,359866,46259,31987,Active,CCC000521250,Deleted,MATH5C,Analytic Geometry and Calculus III,170100,Y
Cabrillo,359866,48649,31987,Active,CCC000356517,Active,PHYS4A,Physics for Scientists and Engineers I,190200,Y
Cabrillo,359866,48650,31987,Active,CCC000382515,Active,PHYS4B,Physics for Scientists and Engineers II,190200,Y
Cabrillo,359866,48651,31987,Active,CCC000370258,Active,PHYS4C,Physics for Scientists and Engineers III,190200,Y
Cabrillo,359464,46190,32201,Active,CCC000378025,Active,SPAN5A,Advanced Grammar and Composition,110500,Y
Cabrillo,359464,46219,32201,Active,CCC000365952,Active,SPAN10B,Advanced Spanish Conversation,110500,Y
Cabrillo,359464,46228,32201,Active,CCC000374801,Active,HIST29B,African American History Since 1865,220500,Y
Cabrillo,359464,46229,32201,Active,CCC000348945,Active,HIST29A,African American History to 1865,220500,Y
Cabrillo,359464,46260,32201,Active,CCC000382436,Active,AH11,Ancient Art,100200,Y
Cabrillo,359464,46265,32201,Active,CCC000346683,Active,ANTHR8,Anthropology of Religion,220200,Y
Cabrillo,359464,46284,32201,Active,CCC000356673,Active,AH10,Appreciation/Introduction to the Visual Arts,100200,Y
Cabrillo,359464,46302,32201,Active,CCC000374467,Active,AH18,Art in America to 1900,100200,Y
Cabrillo,359464,46303,32201,Active,CCC000348642,Active,AH17,"Art of China, Korea and Japan",100200,Y
Cabrillo,359464,46304,32201,Active,CCC000360720,Active,AH16,Art of India and Southeast Asia,100200,Y
Cabrillo,359464,46305,32201,Active,CCC000362548,Active,AH19,Art of the Americas,100200,Y
Cabrillo,359464,46310,32201,Active,CCC000349732,Active,HIST18A,"Asian American History: Chinese, Japanese and Korean Americans",220500,Y
Cabrillo,359464,46311,32201,Active,CCC000446237,Active,HIST18B,"Asian American History: Filipino, Asian Indian and Southeast Asian",220500,Y
Cabrillo,359464,46459,32201,Active,CCC000373566,Inactive,CHIN1,Beginning Chinese (Mandarin),110700,Y
Cabrillo,359464,46463,32201,Active,CCC000371127,Active,ART5,Beginning Design: 3-Dimensional Form,100200,Y
Cabrillo,359464,46464,32201,Active,CCC000382690,Active,ART4,Beginning Design: Design and Color,100200,Y
Cabrillo,359464,46478,32201,Active,CCC000355729,Inactive,FR1,Beginning French,110200,Y
Cabrillo,359464,46481,32201,Active,CCC000381679,Inactive,GRMN1,Beginning German,110300,Y
Cabrillo,359464,46483,32201,Active,CCC000378530,Inactive,ITAL1,Beginning Italian,110400,Y
Cabrillo,359464,46484,32201,Active,CCC000355873,Inactive,JAPAN1,Beginning Japanese,110800,Y
Cabrillo,359464,46500,32201,Active,CCC000379110,Inactive,SPAN1,Beginning Spanish,110500,Y
Cabrillo,359464,46712,32201,Active,CCC000347570,Active,ART7A,Ceramics--Hand Building,100200,Y
Cabrillo,359464,46713,32201,Active,CCC000373533,Active,ART7B,Ceramics--Wheel Forming,100200,Y
Cabrillo,359464,46729,32201,Active,CCC000382410,Active,HIST21A,Chicano History to 1865,220500,Y
Cabrillo,359464,46742,32201,Active,CCC000362025,Active,ECE32,"Child,  Family and Community",130500,Y
Cabrillo,359464,46748,32201,Active,CCC000521237,Inactive,CHIN51L,Chinese Language Lab 1,110700,Y
Cabrillo,359464,46750,32201,Active,CCC000521238,Inactive,CHIN52L,Chinese Language Laboratory 2,110700,Y
Cabrillo,359464,46846,32201,Active,CCC000379763,Active,AH53,Contemporary Art and Visual Culture,100200,Y
Cabrillo,359464,46856,32201,Active,CCC000380366,Active,AH77,Correlation of the Arts,100200,Y
Cabrillo,359464,46892,32201,Active,CCC000358840,Active,GEOG2,Cultural Geography,220600,Y
Cabrillo,359464,47030,32201,Active,CCC000358807,Active,ART2A,Drawing and Composition,100200,Y
Cabrillo,359464,47031,32201,Active,CCC000346995,Active,ART2B,Drawing and Composition,100200,Y
Cabrillo,359464,47212,32201,Active,CCC000361622,Inactive,CHIN2,Elementary Chinese (Mandarin),110700,Y
Cabrillo,359464,47214,32201,Active,CCC000381445,Inactive,FR2,Elementary French,110200,Y
Cabrillo,359464,47215,32201,Active,CCC000369634,Inactive,GRMN2,Elementary German,110300,Y
Cabrillo,359464,47216,32201,Active,CCC000366706,Inactive,ITAL2,Elementary Italian,110400,Y
Cabrillo,359464,47217,32201,Active,CCC000381792,Inactive,JAPAN2,Elementary Japanese,110800,Y
Cabrillo,359464,47220,32201,Active,CCC000367181,Inactive,SPAN2,Elementary Spanish,110500,Y
Cabrillo,359464,47269,32201,Active,CCC000360472,Active,PHILO10,Ethics,150900,Y
Cabrillo,359464,47331,32201,Active,CCC000357388,Active,WS11,Feminist Theories,220110,Y
Cabrillo,359464,47425,32201,Active,CCC000380321,Active,FR10,French Conversation,110200,Y
Cabrillo,359464,47427,32201,Active,CCC000521202,Active,FR51L,French Language Laboratory 1,110200,Y
Cabrillo,359464,47428,32201,Active,CCC000521203,Active,FR52L,French Language Laboratory 2,110200,Y
Cabrillo,359464,47429,32201,Active,CCC000521204,Active,FR53L,French Language Laboratory 3,110200,Y
Cabrillo,359464,47430,32201,Active,CCC000521205,Active,FR54L,French Language Laboratory 4,110200,Y
Cabrillo,359464,47510,32201,Active,CCC000348193,Active,PSYCH1,General Psychology,200100,Y
Cabrillo,359464,47516,32201,Active,CCC000359218,Inactive,GRMN10,German Conversation,110300,Y
Cabrillo,359464,47518,32201,Active,CCC000521207,Active,GRMN51L,German Language Laboratory 1,110300,Y
Cabrillo,359464,47519,32201,Active,CCC000521208,Active,GRMN52L,German Language Laboratory 2,110300,Y
Cabrillo,359464,47592,32201,Active,CCC000345934,Active,HIST24,History of California,220500,Y
Cabrillo,359464,47593,32201,Active,CCC000446239,Active,HIST23,History of Contemporary Chicano  Movements,220500,Y
Cabrillo,359464,47597,32201,Active,CCC000352935,Active,HIST16C,History of Mexico ,220500,Y
Cabrillo,359464,47598,32201,Active,CCC000381465,Active,PHILO6,History of Philosophy: Ancient and Medieval,150900,Y
Cabrillo,359464,47599,32201,Active,CCC000369627,Active,PHILO7,History of Philosophy: Modern,150900,Y
Cabrillo,359464,47600,32201,Active,CCC000528096,Inactive,AP15,History of Photography,100200,Y
Cabrillo,359464,47603,32201,Active,CCC000371487,Active,HIST6,History of the Middle East,220500,Y
Cabrillo,359464,47608,32201,Active,CCC000511659,Active,AH11H,Honors Ancient Art,100200,Y
Cabrillo,359464,47610,32201,Active,CCC000504159,Active,HIST21AH,Honors Chicano History to 1865,220500,Y
Cabrillo,359464,47620,32201,Active,CCC000504171,Active,PHILO10H,Honors Ethics,150900,Y
Cabrillo,359464,47621,32201,Active,CCC000530411,Active,PSYCH1H,Honors General Psychology,200100,Y
Cabrillo,359464,47628,32201,Active,CCC000459211,Active,HIST4AH,Honors Survey of Western Civilization to 1648,220500,Y
Cabrillo,359464,47629,32201,Active,CCC000459212,Active,HIST4BH,Honors Survey of Western Civilization-1648 to Late 20th Century,220500,Y
Cabrillo,359464,47630,32201,Active,CCC000504157,Active,HIST17BH,Honors United States History Since 1865,220500,Y
Cabrillo,359464,47631,32201,Active,CCC000459208,Active,HIST17AH,Honors United States History to 1865,220500,Y
Cabrillo,359464,47915,32201,Active,CCC000369599,Inactive,FR3,Intermediate French,110200,Y
Cabrillo,359464,47916,32201,Active,CCC000357648,Inactive,FR4,Intermediate French,110200,Y
Cabrillo,359464,47923,32201,Active,CCC000354967,Inactive,ITAL3,Intermediate Italian,110400,Y
Cabrillo,359464,47931,32201,Active,CCC000351171,Inactive,AP9B,Intermediate Photography,100200,Y
Cabrillo,359464,47938,32201,Active,CCC000355300,Inactive,SPAN3,Intermediate Spanish,110500,Y
Cabrillo,359464,47939,32201,Active,CCC000380987,Inactive,SPAN4,Intermediate Spanish,110500,Y
Cabrillo,359464,47940,32201,Active,CCC000377715,Active,SPAN10A,Intermediate Spanish Conversation,110500,Y
Cabrillo,359464,47960,32201,Active,CCC000361950,Active,PSYCH31,Introduction to Abnormal Psychology,200100,Y
Cabrillo,359464,47966,32201,Active,CCC000508259,Active,ANTHR3,Introduction to Anthropology:  Archaeology,220200,Y
Cabrillo,359464,47970,32201,Active,CCC000380375,Active,ANTHR2,Introduction to Anthropology: Cultural,220200,Y
Cabrillo,359464,47981,32201,Active,CCC000380645,Active,HIST19B,Introduction to Chinese History,220500,Y
Cabrillo,359464,48004,32201,Active,CCC000377842,Active,PSYCH8,Introduction to Developmental Psychology,200100,Y
Cabrillo,359464,48050,32201,Active,CCC000368949,Active,HIST19C,Introduction to Japanese History,220500,Y
Cabrillo,359464,48052,32201,Active,CCC000446280,Active,SOC8,Introduction to Latina/o Studies,220800,Y
Cabrillo,359464,48075,32201,Active,CCC000367478,Active,PHILO4,Introduction to Philosophy,150900,Y
Cabrillo,359464,48093,32201,Active,CCC000377042,Active,SOC3,"Race, Ethnicity, and Society",220800,Y
Cabrillo,359464,48103,32201,Active,CCC000364044,Active,PSYCH6,Introduction to Social Psychology,200100,Y
Cabrillo,359464,48106,32201,Active,CCC000354997,Active,HIST19A,Introduction to South and Southeast Asian History,220500,Y
Cabrillo,359464,48115,32201,Active,CCC000459232,Active,WS1,Introduction to Women's Studies,220110,Y
Cabrillo,359464,48116,32201,Active,CCC000459233,Active,WS2,Global Perspectives on Women and Gender,220110,Y
Cabrillo,359464,48131,32201,Active,CCC000370254,Active,BBS32,"Issues of Linguistic and Cultural Diversity in Education, History, a",220300,Y
Cabrillo,359464,48132,32201,Active,CCC000348212,Active,ITAL10,Italian Conversation,110400,Y
Cabrillo,359464,48133,32201,Active,CCC000525106,Active,ITAL53L,Italian Language Lab 3,110400,Y
Cabrillo,359464,48135,32201,Active,CCC000521257,Active,ITAL51L,Italian Language Laboratory 1,110400,Y
Cabrillo,359464,48136,32201,Active,CCC000521211,Active,ITAL52L,Italian Language Laboratory 2,110400,Y
Cabrillo,359464,48147,32201,Active,CCC000521212,Active,JAPAN51L,Japanese Language Laboratory 1,110800,Y
Cabrillo,359464,48148,32201,Active,CCC000521220,Active,JAPAN52L,Japanese Language Laboratory 2,110800,Y
Cabrillo,359464,48205,32201,Active,CCC000446236,Active,HIST16B,Latin America Since 1825,220500,Y
Cabrillo,359464,48206,32201,Active,CCC000446235,Active,HIST16A,Latin America to 1825,220500,Y
Cabrillo,359464,48207,32201,Active,CCC000354099,Active,AH52,Latin American Art,100200,Y
Cabrillo,359464,48228,32201,Active,CCC000352329,Active,ART3B,Life Drawing,100200,Y
Cabrillo,359464,48229,32201,Active,CCC000364175,Active,ART3A,Life Drawing,100200,Y
Cabrillo,359464,48316,32201,Active,CCC000369429,Active,JOURN21,Mass Communications,060200,Y
Cabrillo,359464,48349,32201,Active,CCC000354183,Active,SPAN30B,Mexican Civilization and Culture,110500,Y
Cabrillo,359464,48359,32201,Active,CCC000370851,Active,AH12,Middle Ages: Art/Mediterranean World And Europe (A.D. 300-1400),100200,Y
Cabrillo,359464,48367,32201,Active,CCC000346745,Active,AH14,Modern Art,100200,Y
Cabrillo,359464,48443,32201,Active,CCC000350496,Active,PHILO14,Non-Western Philosophical Traditions,150900,Y
Cabrillo,359464,48606,32201,Active,CCC000376395,Active,PHILO15,Patterns in Comparative Religions,150900,Y
Cabrillo,359464,48609,32201,Active,CCC000370472,Active,ANTHR6,Peoples and Cultures of Non-Western Tradition: California,220200,Y
Cabrillo,359464,48610,32201,Active,CCC000358596,Active,ANTHR7,Peoples and Cultures of Non-Western Tradition: North America,220200,Y
